"Year_First","Year_Last","Country","PDF"
"",NA,"Venezuela","internal-pdf://1290464086.pdf;internal-pdf://1940906714.pdf"
"",NA,"Venezuela","internal-pdf://1290464086.pdf;internal-pdf://1940906714.pdf"
"",NA,"Venezuela","internal-pdf://1290464086.pdf;internal-pdf://1940906714.pdf"
"",NA,"Venezuela","internal-pdf://1290464086.pdf;internal-pdf://1940906714.pdf"
"",NA,"Venezuela","internal-pdf://1290464086.pdf;internal-pdf://1940906714.pdf"
"",NA,"Venezuela","internal-pdf://1290464086.pdf;internal-pdf://1940906714.pdf"
"",NA,"Venezuela","internal-pdf://2185353192.pdf"
"",NA,"Venezuela","internal-pdf://1609438555.pdf"
"",NA,"Venezuela","internal-pdf://1609438555.pdf"
"",NA,"Venezuela","internal-pdf://1609438555.pdf"
"",NA,"Venezuela","internal-pdf://1609438555.pdf"
"",NA,"Venezuela","internal-pdf://1609438555.pdf"
"",NA,"Venezuela","internal-pdf://1609438555.pdf"
"",NA,"","internal-pdf://2157652992.pdf"
"",NA,"","internal-pdf://1609438555.pdf"
"",NA,"","internal-pdf://2157652992.pdf"
"",NA,"Guatemala","internal-pdf://2953459780.pdf"
"",NA,"Guatemala","internal-pdf://2953459780.pdf"
"",NA,"Guatemala","internal-pdf://2953459780.pdf"
"",NA,"Trinidad","internal-pdf://3384744774.pdf"
"",NA,"Trinidad","internal-pdf://3384744774.pdf"
"",NA,"United States",""
"",NA,"United States","internal-pdf://3524266403.pdf"
"",NA,"United States",""
"1969",NA,"United States",""
"1933",NA,"United States","internal-pdf://2406305536.pdf"
"1933",NA,"United States","internal-pdf://2406305536.pdf"
"",NA,"United States","internal-pdf://2875711060.pdf"
"",NA,"United States","internal-pdf://2875711060.pdf"
"",NA,"United States","internal-pdf://2875711060.pdf"
"",NA,"United States","internal-pdf://2875711060.pdf"
"",NA,"United States","internal-pdf://2875711060.pdf"
"",NA,"United States",""
"",NA,"Brazil","internal-pdf://2536836658.pdf;internal-pdf://2796096355.pdf"
"",NA,"Venezuela","internal-pdf://2536836658.pdf;internal-pdf://2796096355.pdf"
"",NA,"Colombia","internal-pdf://2536836658.pdf;internal-pdf://2796096355.pdf"
"",NA,"Guatemala","internal-pdf://2953459780.pdf"
"",NA,"United States","internal-pdf://3178445298.pdf"
"",NA,"United States","internal-pdf://3178445298.pdf"
"",NA,"United States","internal-pdf://3178445298.pdf"
"",NA,"United States","internal-pdf://3178445298.pdf"
"",NA,"United States","internal-pdf://3178445298.pdf"
"",NA,"China","internal-pdf://4202609206.pdf"
"",NA,"United States",""
"",NA,"China","internal-pdf://4202609206.pdf"
"",NA,"China","internal-pdf://4202609206.pdf"
"",NA,"United States",""
"",NA,"United States",""
"",NA,"United States","internal-pdf://3524266403.pdf"
"",NA,"United States","internal-pdf://0596375994.pdf;internal-pdf://2679830283.pdf"
"",NA,"United States","internal-pdf://0596375994.pdf;internal-pdf://2679830283.pdf"
"",NA,"United States","internal-pdf://0596375994.pdf;internal-pdf://2679830283.pdf"
"",NA,"United States","internal-pdf://0596375994.pdf;internal-pdf://2679830283.pdf"
"",NA,"United States","internal-pdf://0596375994.pdf;internal-pdf://2679830283.pdf"
"",NA,"United States","internal-pdf://0596375994.pdf;internal-pdf://2679830283.pdf"
"",NA,"United States","internal-pdf://0596375994.pdf;internal-pdf://2679830283.pdf"
"",NA,"United States","internal-pdf://0596375994.pdf;internal-pdf://2679830283.pdf"
"",NA,"United States","internal-pdf://0596375994.pdf;internal-pdf://2679830283.pdf"
"",NA,"United States","internal-pdf://0596375994.pdf;internal-pdf://2679830283.pdf"
"",NA,"United States","internal-pdf://0596375994.pdf;internal-pdf://2679830283.pdf"
"",NA,"United States","internal-pdf://0596375994.pdf;internal-pdf://2679830283.pdf"
"",NA,"United States","internal-pdf://0596375994.pdf;internal-pdf://2679830283.pdf"
"",NA,"United States","internal-pdf://0596375994.pdf;internal-pdf://2679830283.pdf"
"",NA,"United States","internal-pdf://0596375994.pdf;internal-pdf://2679830283.pdf"
"",NA,"United States","internal-pdf://0596375994.pdf;internal-pdf://2679830283.pdf"
"",NA,"China","internal-pdf://4202609206.pdf"
"1967",NA,"United States",""
"",NA,"Trinidad","internal-pdf://3384744774.pdf"
"",NA,"Trinidad","internal-pdf://3384744774.pdf"
"",NA,"Guatemala","internal-pdf://2953459780.pdf"
"",NA,"United States",""
"",NA,"United States","internal-pdf://3524266403.pdf"
"",NA,"United States",""
"",NA,"China","internal-pdf://4202609206.pdf"
"",NA,"China","internal-pdf://4202609206.pdf"
"",NA,"Guatemala","internal-pdf://2953459780.pdf"
"",NA,"United States",""
"",NA,"Hong Kong","internal-pdf://4202609206.pdf"
"",NA,"Trinidad","internal-pdf://3384744774.pdf"
"",NA,"United States","internal-pdf://3178445298.pdf"
"",NA,"United States","internal-pdf://3178445298.pdf"
"",NA,"United States","internal-pdf://3178445298.pdf"
"",NA,"United States","internal-pdf://3178445298.pdf"
"",NA,"United States","internal-pdf://3178445298.pdf"
"",NA,"United States","internal-pdf://2875711060.pdf"
"",NA,"United States","internal-pdf://2875711060.pdf"
"",NA,"Venezuela","internal-pdf://2875711060.pdf"
"",NA,"United States","internal-pdf://2875711060.pdf"
"",NA,"United States","internal-pdf://3607820776.pdf"
"",NA,"United States",""
"",NA,"United States","internal-pdf://1306489827.pdf"
"",NA,"United States","internal-pdf://1306489827.pdf"
"",NA,"United States","internal-pdf://1306489827.pdf"
"",NA,"China","internal-pdf://4202609206.pdf"
"",NA,"China","internal-pdf://4202609206.pdf;;internal-pdf://1347402211.pdf"
"",NA,"Argentina","internal-pdf://3607820776.pdf"
"1983 original isolation",NA,"Argentina","internal-pdf://3607820776.pdf"
"",NA,"China","internal-pdf://2999137579.pdf;internal-pdf://0148058638.pdf;internal-pdf://4202609206.pdf;;internal-pdf://1347402211.pdf"
"1983 original isolation",NA,"Argentina","internal-pdf://3607820776.pdf"
"1983 original isolation",NA,"Argentina","internal-pdf://3607820776.pdf"
"",NA,"Brazil","internal-pdf://3607820776.pdf"
"",NA,"Canada",""
"",NA,"Guyana","internal-pdf://3607820776.pdf"
"1930",NA,"United States","internal-pdf://3607820776.pdf"
"1967 original isolation",NA,"United States","internal-pdf://1523921251.pdf;internal-pdf://2547789491.pdf"
"1971 original isolation",NA,"United States","internal-pdf://3607820776.pdf"
"",NA,"United States","internal-pdf://1306489827.pdf"
"",NA,"China","internal-pdf://2999137579.pdf;internal-pdf://0148058638.pdf;internal-pdf://4202609206.pdf;;internal-pdf://1347402211.pdf"
"",NA,"China","internal-pdf://4202609206.pdf;;internal-pdf://1347402211.pdf"
"",NA,"United States","internal-pdf://1306489827.pdf"
"",NA,"China","internal-pdf://4202609206.pdf;;internal-pdf://1152517279.pdf"
"",NA,"China","internal-pdf://2999137579.pdf;internal-pdf://0148058638.pdf"
"",NA,"United States","internal-pdf://1306489827.pdf"
"",NA,"China","internal-pdf://4202609206.pdf"
"",NA,"China","internal-pdf://4202609206.pdf"
"",NA,"China","internal-pdf://4202609206.pdf"
"",NA,"China",""
"2003",NA,"China",NA
"",NA,"United States",""
"",NA,"United States","internal-pdf://1306489827.pdf"
"",NA,"China","internal-pdf://4202609206.pdf"
"",NA,"United Kingdom",NA
"",NA,"",""
"",NA,"",""
"",NA,"Senegal",""
"",1984,"Uzebekistan",""
"",1984,"Uzebekistan",""
"",1984,"Turkmenistan",""
"",1984,"Armenia",""
"",1984,"Kazakhstan",""
"",1984,"Kyrgyzstan",""
"",1984,"Turkmenistan",""
"",1984,"Armenia",""
"",1984,"Kazakhstan",""
"",1984,"Kyrgyzstan",""
"",1984,"Uzebekistan",""
"",NA,"",""
"",NA,"",""
"",NA,"",""
"",NA,"?","internal-pdf://3133228518.pdf;internal-pdf://2974378419.pdf"
"",NA,"South Africa","internal-pdf://2686868357.pdf;internal-pdf://1469272685.pdf"
"",NA,"Egypt",""
"",NA,"Egypt",""
"",NA,"Egypt",""
"",NA,"Egypt",""
"",NA,"Ethiopia","internal-pdf://0851479183.pdf"
"",NA,"Nigeria",""
"",NA,"Egypt",""
"",NA,"Egypt",""
"",NA,"Nigeria",""
"",NA,"Nigeria",""
"",NA,"China","internal-pdf://1347402211.pdf"
"",NA,"Taiwan","internal-pdf://1347402211.pdf"
"",NA,"","internal-pdf://1347402211.pdf"
"",NA,"","internal-pdf://1347402211.pdf"
"",NA,"","internal-pdf://1347402211.pdf"
"",NA,"","internal-pdf://1347402211.pdf"
"",NA,"Thailand","internal-pdf://1347402211.pdf"
"",NA,"Australia","internal-pdf://1347402211.pdf"
"",NA,"China","internal-pdf://1347402211.pdf"
"",NA,"China","internal-pdf://1347402211.pdf"
"",NA,"China","internal-pdf://1347402211.pdf"
"",NA,"Japan","internal-pdf://1347402211.pdf"
"",NA,"Japan","internal-pdf://1347402211.pdf"
"",NA,"Japan","internal-pdf://1347402211.pdf"
"",NA,"Japan","internal-pdf://1347402211.pdf"
"",NA,"Japan","internal-pdf://1347402211.pdf"
"",NA,"Japan","internal-pdf://1347402211.pdf"
"",NA,"China","internal-pdf://1347402211.pdf"
"",NA,"Japan","internal-pdf://1347402211.pdf"
"",NA,"Japan","internal-pdf://1347402211.pdf"
"",NA,"Japan","internal-pdf://1347402211.pdf"
"",NA,"Japan","internal-pdf://1347402211.pdf"
"",NA,"Japan","internal-pdf://1347402211.pdf"
"",NA,"Taiwan","internal-pdf://1347402211.pdf"
"",NA,"Japan","internal-pdf://1347402211.pdf"
"",NA,"Taiwan","internal-pdf://1419485514.pdf"
"",NA,"China","internal-pdf://0428028064.pdf"
"",NA,"Japan","internal-pdf://0381458929.pdf;internal-pdf://2643695066.pdf"
"",NA,"Philippines","internal-pdf://0381458929.pdf;internal-pdf://2643695066.pdf"
"",NA,"Thailand","internal-pdf://3932331692.pdf;internal-pdf://2953550954.pdf"
"",NA,"Thailand","internal-pdf://3932331692.pdf;internal-pdf://2953550954.pdf"
"",NA,"Thailand","internal-pdf://3932331692.pdf;internal-pdf://2953550954.pdf"
"",NA,"Vietnam","internal-pdf://4129638848.pdf"
"",NA,"Vietnam","internal-pdf://0381458929.pdf;internal-pdf://2643695066.pdf"
"",NA,"India","internal-pdf://2750846709.pdf;internal-pdf://4082209940.pdf"
"",NA,"India","internal-pdf://2750846709.pdf;internal-pdf://4082209940.pdf"
"",NA,"India","internal-pdf://2750846709.pdf;internal-pdf://4082209940.pdf"
"",NA,"India","internal-pdf://2750846709.pdf;internal-pdf://4082209940.pdf"
"",NA,"India","internal-pdf://2750846709.pdf;internal-pdf://4082209940.pdf"
"",NA,"India",""
"",NA,"Japan","internal-pdf://1347402211.pdf"
"",NA,"Japan","internal-pdf://1347402211.pdf"
"",NA,"Japan","internal-pdf://1347402211.pdf"
"",NA,"Australia","internal-pdf://1347402211.pdf"
"",NA,"Japan","internal-pdf://4129638848.pdf"
"",NA,"Japan","internal-pdf://4129638848.pdf"
"",NA,"China","internal-pdf://2956441632.pdf"
"",NA,"China","internal-pdf://2956441632.pdf"
"",NA,"China","internal-pdf://1161594151.pdf"
"",NA,"China","internal-pdf://1161594151.pdf"
"",NA,"South Africa","internal-pdf://4021195741.pdf"
"",NA,"Iran","internal-pdf://0051838764.pdf;"
"",NA,"South Africa","internal-pdf://4021195741.pdf"
"",NA,"Iraq","internal-pdf://0051838764.pdf;"
"",NA,"South Africa","internal-pdf://4021195741.pdf"
"",NA,"Russia",""
"",NA,"Kenya","internal-pdf://3302321137.pdf;internal-pdf://0148662171.pdf;internal-pdf://0051838764.pdf;"
"",NA,"Egypt","internal-pdf://3302321137.pdf;internal-pdf://0148662171.pdf;internal-pdf://0051838764.pdf;"
"",NA,"Nigeria","internal-pdf://2369237648.pdf"
"",NA,"China","internal-pdf://1660786150.pdf;internal-pdf://0051838764.pdf;"
"",NA,"Pakistan",";"
"",NA,"Madagascar","internal-pdf://1604673843.pdf;internal-pdf://0337534517.pdf"
"",NA,"Pakistan",""
"",NA,"Somalia",""
"1983",NA,"South Africa","internal-pdf://2257189031.pdf"
"1984",NA,"South Africa","internal-pdf://2257189031.pdf"
"1984",NA,"South Africa","internal-pdf://2257189031.pdf"
"",NA,"South Africa","internal-pdf://2257189031.pdf"
"",NA,"Sudan",""
"",NA,"United Arab Emirates",""
"",NA,"Zimbabwe","internal-pdf://2257189031.pdf"
"",NA,"Egypt",""
"",NA,"Kenya",""
"",NA,"Mauritania",""
"",NA,"Nigeria",""
"",NA,"Senegal",""
"",NA,"Uganda",""
"",NA,"South Africa",""
"",NA,"India",""
"",NA,"Bulgaria",""
"",NA,"Afghanistan",""
"",NA,"Pakistan",";"
"",NA,"Iraq",""
"",NA,"Pakistan",""
"",NA,"Somalia",""
"",NA,"Sudan",""
"",NA,"United Arab Emirates",""
"1964",1985,"South Africa or Zimbabwe",";internal-pdf://4021195741.pdf"
"1964",1985,"South Africa or Zimbabwe",";internal-pdf://4021195741.pdf"
"1995",NA,"Oman","internal-pdf://2765563214.pdf;internal-pdf://2013078097.pdf"
"",NA,"Pakistan",""
"",NA,"Saudi Arabia","internal-pdf://3302321137.pdf;internal-pdf://0148662171.pdf"
"",NA,"Senegal","internal-pdf://1660786150.pdf"
"",NA,"Somalia",""
"",NA,"Sudan",""
"",NA,"United Arab Emirates",""
"",NA,"Bulgaria",""
"",NA,"Greece",""
"",NA,"Hungary",""
"",NA,"Afghanistan",""
"1964",1985,"South Africa or Zimbabwe",";internal-pdf://4021195741.pdf"
"",NA,"South Africa","internal-pdf://4021195741.pdf"
"1964",1985,"South Africa or Zimbabwe",";internal-pdf://4021195741.pdf"
"",NA,"Iraq",""
"",NA,"Bulgaria",""
"1964",1985,"South Africa or Zimbabwe",";internal-pdf://4021195741.pdf"
"",NA,"China","internal-pdf://1660786150.pdf"
"",NA,"USSR",""
"",NA,"Iran",";"
"",NA,"Egypt",";"
"",NA,"South Africa","internal-pdf://4021195741.pdf"
"",NA,"Zimbabwe","internal-pdf://4021195741.pdf"
"",NA,"South Africa","internal-pdf://4021195741.pdf"
"",NA,"Zimbabwe","internal-pdf://4021195741.pdf"
"",NA,"Mauritania",";"
"",NA,"Iran",";"
"",NA,"Turkmenistan",""
"",NA,"USSR",""
"",NA,"South Africa","internal-pdf://4021195741.pdf"
"",NA,"Iraq",";"
"",NA,"South Africa","internal-pdf://4021195741.pdf"
"",NA,"USSR","internal-pdf://3364104101.pdf;internal-pdf://1638931859.pdf"
"",NA,"Iran",";"
"",NA,"USSR",""
"",NA,"Bulgaria",""
"",NA,"Iraq",";"
"",NA,"Senegal",";"
"",NA,"South Africa","internal-pdf://4021195741.pdf"
"",NA,"South Africa","internal-pdf://4021195741.pdf"
"",NA,"Mauritania",""
"",NA,"Central African Republic",""
"",NA,"Russia",";"
"",NA,"Senegal",";"
"",NA,"Pakistan",""
"",NA,"USSR",""
"",NA,"Iran",";"
"",NA,"Iran",""
"",NA,"Iran",""
"",NA,"South Africa","internal-pdf://4021195741.pdf"
"",NA,"Turkmenistan",""
"",NA,"Iran",";"
"",NA,"Egypt",";"
"1964",1985,"South Africa or Zimbabwe","internal-pdf://3364104101.pdf;internal-pdf://1638931859.pdf;internal-pdf://4021195741.pdf"
"1995",NA,"Oman","internal-pdf://2765563214.pdf;internal-pdf://2013078097.pdf"
"",NA,"Pakistan",""
"",NA,"Saudi Arabia","internal-pdf://3302321137.pdf;internal-pdf://0148662171.pdf"
"",NA,"Somalia",""
"1985",NA,"South Africa","internal-pdf://2257189031.pdf"
"1984",NA,"South Africa","internal-pdf://2257189031.pdf"
"",NA,"Sudan",""
"",NA,"United Arab Emirates",""
"",NA,"Egypt",""
"",NA,"Senegal",""
"",NA,"South Africa",""
"",NA,"Bulgaria",""
"",NA,"Greece",""
"",NA,"Hungary",""
"1964",1985,"South Africa or Zimbabwe","internal-pdf://3364104101.pdf;internal-pdf://1638931859.pdf;internal-pdf://4021195741.pdf"
"",NA,"South Africa","internal-pdf://4021195741.pdf"
"1964",1985,"South Africa or Zimbabwe","internal-pdf://3364104101.pdf;internal-pdf://1638931859.pdf;internal-pdf://4021195741.pdf"
"",NA,"Egypt",""
"1964",1985,"South Africa or Zimbabwe","internal-pdf://3364104101.pdf;internal-pdf://1638931859.pdf;internal-pdf://4021195741.pdf"
"",NA,"Pakistan",""
"",NA,"South Africa","internal-pdf://4021195741.pdf"
"",NA,"South Africa","internal-pdf://4021195741.pdf"
"",NA,"USSR",""
"1964",1985,"South Africa or Zimbabwe","internal-pdf://3364104101.pdf;internal-pdf://1638931859.pdf;internal-pdf://4021195741.pdf"
"",NA,"Russia",""
"",NA,"South Africa","internal-pdf://4021195741.pdf"
"",NA,"South Africa","internal-pdf://4021195741.pdf"
"1964",1985,"South Africa or Zimbabwe","internal-pdf://3364104101.pdf;internal-pdf://1638931859.pdf;internal-pdf://4021195741.pdf"
"1964",1985,"South Africa or Zimbabwe","internal-pdf://3364104101.pdf;internal-pdf://1638931859.pdf;internal-pdf://4021195741.pdf"
"1964",1985,"South Africa or Zimbabwe","internal-pdf://3364104101.pdf;internal-pdf://1638931859.pdf;internal-pdf://4021195741.pdf"
"1964",1985,"South Africa or Zimbabwe","internal-pdf://3364104101.pdf;internal-pdf://1638931859.pdf;internal-pdf://4021195741.pdf"
"1964",1985,"South Africa or Zimbabwe","internal-pdf://3364104101.pdf;internal-pdf://1638931859.pdf;internal-pdf://4021195741.pdf"
"",NA,"South Africa","internal-pdf://4021195741.pdf"
"1964",1985,"South Africa or Zimbabwe","internal-pdf://3364104101.pdf;internal-pdf://1638931859.pdf;internal-pdf://4021195741.pdf"
"1964",1985,"South Africa or Zimbabwe","internal-pdf://3364104101.pdf;internal-pdf://1638931859.pdf;internal-pdf://4021195741.pdf"
"1964",1985,"South Africa or Zimbabwe","internal-pdf://3364104101.pdf;internal-pdf://1638931859.pdf;internal-pdf://4021195741.pdf"
"",NA,"Turkmenistan",""
"",NA,"USSR",""
"1964",1985,"South Africa or Zimbabwe","internal-pdf://3364104101.pdf;internal-pdf://1638931859.pdf;internal-pdf://4021195741.pdf"
"",NA,"Nigeria",""
"",NA,"Russia (Far East)","internal-pdf://3848163013.pdf"
"",NA,"Cambodia","internal-pdf://3245105242.pdf;internal-pdf://3133228518.pdf;internal-pdf://2974378419.pdf"
"",NA,"United States","internal-pdf://3237637423.pdf;internal-pdf://3973999294.pdf"
"",NA,"United States","internal-pdf://2939921293.pdf"
"",NA,"United States","internal-pdf://2939921293.pdf"
"",NA,"United States","internal-pdf://2939921293.pdf"
"",NA,"United States","internal-pdf://2939921293.pdf"
"",NA,"Trinidad and Tobago","internal-pdf://3384744774.pdf;"
"",NA,"Trinidad and Tobago","internal-pdf://3384744774.pdf"
"",NA,"Trinidad and Tobago","internal-pdf://3384744774.pdf;"
"",NA,"Trinidad and Tobago","internal-pdf://3384744774.pdf"
"",NA,"Trinidad and Tobago","internal-pdf://3384744774.pdf"
"",NA,"Trinidad and Tobago","internal-pdf://3384744774.pdf"
"",NA,"Trinidad and Tobago","internal-pdf://3384744774.pdf"
"",NA,"Trinidad and Tobago","internal-pdf://3384744774.pdf"
"",NA,"Trinidad and Tobago","internal-pdf://3384744774.pdf"
"",NA,"Trinidad and Tobago","internal-pdf://3384744774.pdf"
"",NA,"Brazil",NA
"",NA,"Brazil",NA
"",NA,"Brazil",NA
"",NA,"Argentina",""
"",NA,"Brazil","internal-pdf://4147277597.pdf"
"",NA,"Brazil",""
"",NA,"Brazil",""
"",NA,"Brazil",""
"",NA,"Brazil",""
"",NA,"Brazil",""
"",NA,"Brazil",""
"",NA,"Brazil",""
"",NA,"Brazil",""
"",NA,"Brazil",""
"",NA,"Brazil",""
"",NA,"Brazil",""
"",NA,"Panama",NA
"",NA,"Australia",NA
"",NA,"Australia",NA
"",NA,"",NA
"",NA,"",NA
"",NA,"Australia",NA
"",NA,"Australia",NA
"",NA,"Australia",NA
"",NA,"",NA
"",NA,"China",NA
"",NA,"Gabon",NA
"",NA,"Ireland","internal-pdf://4038850758.pdf;internal-pdf://3385455838.pdf"
"",NA,"Central African Republic",NA
"",NA,"Ireland","internal-pdf://4038850758.pdf;internal-pdf://3385455838.pdf"
"",NA,"Republic of Congo",NA
"",NA,"Democratic Republic of Congo",NA
"",NA,"Uganda",NA
"",NA,"Rwanda",NA
"",NA,"Spain","internal-pdf://2141985668.pdf"
"",NA,"Spain",NA
"",NA,"Tanzania",NA
"",NA,"",NA
"1985",NA,"United States",NA
"1972",NA,"Slovakia",NA
"",NA,"",""
"1988",NA,"Scotland","internal-pdf://2600713223.pdf;internal-pdf://1984412023.pdf"
"",NA,"",""
"",NA,"Australia","internal-pdf://1347402211.pdf"
"",NA,"Australia",NA
"",NA,"Australia",NA
"",NA,"Australia",NA
"",NA,"Australia",NA
"",NA,"",""
"",NA,"France",""
"",NA,"",""
"",NA,"Kyrgyzstan",NA
"",NA,"Mali","internal-pdf://0126288906.pdf"
"",NA,"Mali","internal-pdf://0126288906.pdf"
"1994",NA,"Cote D'Ivoire",NA
"1971",NA,"Uzebekistan",NA
"",NA,"Panama","internal-pdf://2680618448.pdf;internal-pdf://0932116499.pdf"
"",NA,"Panama","internal-pdf://2680618448.pdf;internal-pdf://0932116499.pdf"
"",NA,"Panama","internal-pdf://1655675668.pdf"
"",NA,"United States","internal-pdf://2138823052.pdf"
"",NA,"United States","internal-pdf://2138823052.pdf"
"",NA,"United States","internal-pdf://2573831033.pdf"
"",NA,"Canada","internal-pdf://2573831033.pdf"
"1973",NA,"Turkmenistan",NA
"1973",NA,"Turkmenistan",NA
"1973",NA,"Turkmenistan",NA
"2007",NA,"Hungary",""
"",NA,"United States","internal-pdf://2407901491.pdf"
"",NA,"Hungary","internal-pdf://1171819122.pdf;internal-pdf://2376370192.pdf"
"",NA,"Hungary","internal-pdf://1171819122.pdf;internal-pdf://2376370192.pdf"
"",NA,"Slovenia","internal-pdf://1171819122.pdf;internal-pdf://2376370192.pdf"
"",NA,"Estonia","internal-pdf://1502738312.pdf"
"",NA,"Russia","internal-pdf://0613064798.pdf"
"",NA,"Germany","internal-pdf://3154879187.pdf"
"",NA,"Germany","internal-pdf://3154879187.pdf"
"",NA,"Germany","internal-pdf://3154879187.pdf"
"",NA,"Germany","internal-pdf://3154879187.pdf"
"",NA,"Denmark",NA
"",NA,"Estonia",NA
"",NA,"Slovakia",NA
"1999",NA,"Greece","internal-pdf://0567227266.pdf;internal-pdf://0912273744.pdf"
"1999",NA,"Greece","internal-pdf://0567227266.pdf;internal-pdf://0912273744.pdf"
"",NA,"Bosnia-Herzegovina","internal-pdf://3129993202.pdf"
